key;fare_amount;pickup_datetime;pickup_longitude;pickup_latitude;dropoff_longitude;dropoff_latitude;passenger_count
27/10/2011 14:41;77;2011-10-27 14:41:00 UTC;-73984387;407469;-73977563;40759327;1
14/04/2013 06:51;75;2013-04-14 06:51:45 UTC;-73976159;40736221;-73977182;40751998;1
22/07/2013 23:04;75;2013-07-22 23:04:03 UTC;-73991318;40716976;-73979405;4073577;2
11/11/2013 23:16;165;2013-11-11 23:16:00 UTC;-73963432;40774652;-73963565;40798447;4
29/05/2011 13:11;53;2011-05-29 13:11:00 UTC;-7394709;4077931;-73932545;40794718;1
21/01/2012 16:14;49;2012-01-21 16:14:00 UTC;-7398806;40737962;-73978757;4074484;5
20/03/2009 09:10;205;2009-03-20 09:10:38 UTC;-73974314;40783421;-74016504;40704708;4
26/12/2013 14:45;35;2013-12-26 14:45:33 UTC;-73902097;40763719;-7390225;40763566;1
15/08/2009 08:51;93;2009-08-15 08:51:00 UTC;-73994505;40751568;-74004028;4072383;1
02/04/2011 07:11;49;2011-04-02 07:11:11 UTC;-7399022;40729024;-73986706;40739917;1
25/10/2011 16:06;61;2011-10-25 16:06:51 UTC;-73969675;40762827;-73971243;40750877;1
25/02/2009 19:20;179;2009-02-25 19:20:00 UTC;-74001437;40746365;-73994981;40680621;1
05/03/2009 23:19;77;2009-03-05 23:19:44 UTC;-73969766;40750719;-73985779;40727077;1
23/10/2012 20:37;135;2012-10-23 20:37:20 UTC;-73991208;40735045;-73982087;40773999;2
22/11/2014 12:20;55;2014-11-22 12:20:00 UTC;-73953682;40779247;-73944;40791282;2
20/10/2009 23:54;41;2009-10-20 23:54:00 UTC;-73960055;4076216;-73952295;40772953;2
27/03/2010 20:06;69;2010-03-27 20:06:00 UTC;-7398711;40751837;-73991817;40745208;1
20/06/2012 20:45;53;2012-06-20 20:45:00 UTC;-73967705;40765757;-73970165;4075795;1
16/08/2014 23:07;85;2014-08-16 23:07:58 UTC;-73955497;40779622;-73945918;40804537;1
01/02/2009 23:18;93;2009-02-01 23:18:00 UTC;-7397242;40786097;-74004142;40742573;2
05/06/2009 12:13;93;2009-06-05 12:13:06 UTC;-73974532;4075673;-73977152;40772657;1
04/10/2010 20:26;121;2010-10-04 20:26:37 UTC;-74008897;40719347;-73983807;40775435;1
14/11/2011 22:54;53;2011-11-14 22:54:00 UTC;-74005907;40745658;-73992398;40763875;1
25/02/2013 21:18;10;2013-02-25 21:18:00 UTC;-74007992;40745295;-73975648;4074907;5
25/03/2013 19:23;7;2013-03-25 19:23:12 UTC;-73982378;40768638;-73994505;40755911;1
22/04/2011 01:51;53;2011-04-22 01:51:00 UTC;-73998748;40734675;-7398564;40742198;1
17/10/2012 22:33;65;2012-10-17 22:33:27 UTC;-73990504;40686635;-739796;40677705;1
02/11/2013 20:24;55;2013-11-02 20:24:04 UTC;-73990087;40746717;-73991496;40735604;1
17/06/2014 18:27;29;2014-06-17 18:27:00 UTC;-73979955;4076066;-73940125;40838717;6
05/03/2012 06:33;93;2012-03-05 06:33:00 UTC;-73982473;40771892;-73964485;40806915;3
23/04/2010 16:15;69;2010-04-23 16:15:23 UTC;-73977796;40751688;-73994923;407281;1
22/08/2011 22:02;69;2011-08-22 22:02:00 UTC;-7399015;4074434;-74005672;40727185;3
29/09/2011 18:23;233;2011-09-29 18:23:48 UTC;-73940849;40839893;-73995482;40753003;3
16/04/2012 02:51;73;2012-04-16 02:51:07 UTC;-73993061;40682895;-73980984;40664091;1
10/03/2014 06:29;255;2014-03-10 06:29:56 UTC;-73970661;40796745;-74007412;40704836;1
02/03/2011 12:59;29;2011-03-02 12:59:57 UTC;-7,39804E+13;4,07541E+12;-7,39738E+13;4,07572E+13;1
27/05/2014 07:05;65;2014-05-27 07:05:00 UTC;-73967355;40803322;-73970437;4078866;5
12/06/2009 11:21;3,145E+16;2009-06-12 11:21:00 UTC;-7387218;40774012;-73979385;40763688;2
21/08/2010 12:06;77;2010-08-21 12:06:58 UTC;-73977319;40758386;-74001416;40740196;1
04/02/2011 20:16;185;2011-02-04 20:16:43 UTC;-73963651;40754788;-73998249;40722817;2
27/07/2011 19:25;121;2011-07-27 19:25:56 UTC;-7398005;4076088;-73945601;40779532;1
07/03/2012 20:13;57;2012-03-07 20:13:00 UTC;-7400073;40731922;-7399746;40744927;1
22/09/2013 22:29;4;2013-09-22 22:29:17 UTC;-73956889;40774853;-73948228;40774703;1
28/01/2014 11:10;9;2014-01-28 11:10:00 UTC;-73975267;4078727;-73984072;40770265;1
22/07/2014 18:35;165;2014-07-22 18:35:00 UTC;-73997308;40722485;-73941775;40714667;5
14/11/2009 01:04;57;2009-11-14 01:04:00 UTC;-73997157;40764478;-73991507;40751532;5
06/08/2011 22:56;97;2011-08-06 22:56:00 UTC;-7399532;40739458;-73967528;40755732;2
01/12/2011 14:59;73;2011-12-01 14:59:00 UTC;-73971292;40795262;-73987095;40775587;1
17/09/2012 17:42;6;2012-09-17 17:42:00 UTC;-73968952;40760995;-73982053;40766417;1
11/08/2009 08:39;161;2009-08-11 08:39:00 UTC;-74014675;40717108;-73979332;40749867;5
20/03/2011 13:20;157;2011-03-20 13:20:00 UTC;-7397372;4067893;-73985858;407439;2
31/05/2014 11:42;135;2014-05-31 11:42:00 UTC;-74008575;4071399;-73984065;40754592;1
19/07/2014 03:17;27;2014-07-19 03:17:32 UTC;-73996515;40763457;-73918502;40870485;1
17/05/2010 00:18;97;2010-05-17 00:18:24 UTC;-73988002;40721329;-73990927;4075021;3
04/04/2012 12:33;49;2012-04-04 12:33:00 UTC;-73980772;40733667;-73992877;40739547;1
22/06/2013 23:41;9;2013-06-22 23:41:00 UTC;-7398599;4073489;-7396218;4075941;1
01/11/2013 09:33;5;2013-11-01 09:33:00 UTC;-7398267;40766575;-7398114;407598;3
05/03/2015 10:17;115;2015-03-05 10:17:42 UTC;-7,39796E+14;4,07334E+14;-7,39804E+14;4,07507E+16;1
07/01/2009 22:21;82;2009-01-07 22:21:23 UTC;-73982624;40763016;-73983835;40739079;1
21/08/2011 14:45;81;2011-08-21 14:45:21 UTC;-73955962;40782131;-73975948;40754734;1
09/09/2011 08:56;125;2011-09-09 08:56:11 UTC;-73966023;40763697;-73961234;40806531;1
29/01/2013 21:57;75;2013-01-29 21:57:51 UTC;-73962377;40770545;-7398863;40774303;2
03/09/2014 08:06;125;2014-09-03 08:06:00 UTC;-73972027;40745702;-7398384;40761987;1
29/03/2009 16:47;109;2009-03-29 16:47:30 UTC;-73949524;40780804;-73977714;40745619;1
11/10/2012 18:20;9;2012-10-11 18:20:53 UTC;-73939085;40748241;-73927383;40738079;1
01/06/2012 09:48;125;2012-06-01 09:48:05 UTC;-7400745;40715697;-73988826;4074306;1
30/06/2011 13:42;61;2011-06-30 13:42:00 UTC;-7396943;40762357;-73959682;40776722;1
10/02/2012 23:42;85;2012-02-10 23:42:00 UTC;-73976975;40784957;-73949212;40802692;1
30/10/2012 16:38;165;2012-10-30 16:38:00 UTC;-73979677;40721392;-73990157;40684175;1
20/05/2013 20:00;14;2013-05-20 20:00:49 UTC;-7396813;40787468;-73977246;40749968;1
02/11/2013 21:59;285;2013-11-02 21:59:00 UTC;-73988895;4072313;-73939175;40816427;1
11/08/2014 10:13;105;2014-08-11 10:13:04 UTC;-73978115;40761906;-73983661;40752903;1
09/01/2010 16:22;65;2010-01-09 16:22:00 UTC;-73969528;40795182;-7395129;40785595;5
10/08/2014 08:05;45;2014-08-10 08:05:20 UTC;-73997989;40751111;-73998652;40758412;1
13/01/2015 20:28;8;2015-01-13 20:28:27 UTC;0;0;0;0;1
09/08/2014 13:24;95;2014-08-09 13:24:00 UTC;-74005833;40737022;-7399718;40727265;2
24/04/2009 08:39;69;2009-04-24 08:39:09 UTC;-73958582;40769036;-73963671;40756324;1
23/10/2010 20:56;77;2010-10-23 20:56:00 UTC;-7400555;40740815;-73994443;40748643;1
07/02/2011 17:07;81;2011-02-07 17:07:58 UTC;0;0;0;0;1
18/06/2011 11:04;81;2011-06-18 11:04:00 UTC;-74007025;4071601;-73997088;40741367;1
09/03/2015 18:55;8;2015-03-09 18:55:46 UTC;-7,39924E+16;4,07454E+16;-7,39888E+16;4,07312E+16;1
22/12/2014 20:12;7;2014-12-22 20:12:53 UTC;-73980431;40753823;-73996707;40736571;1
15/02/2009 15:04;65;2009-02-15 15:04:00 UTC;-74001988;40740288;-74000857;407576;3
02/07/2010 11:37;41;2010-07-02 11:37:02 UTC;-73953769;40766935;-7395915;40759572;2
23/03/2013 10:13;11;2013-03-23 10:13:00 UTC;-73972165;40746082;-73995317;40717495;6
26/03/2009 21:20;145;2009-03-26 21:20:00 UTC;-74008357;40711915;-73947383;40726463;2
17/02/2010 21:33;65;2010-02-17 21:33:00 UTC;-7398771;40741643;-7396981;40754533;1
13/07/2013 21:16;95;2013-07-13 21:16:20 UTC;-73984292;40740202;-73980967;4072111;2
06/02/2010 10:23;165;2010-02-06 10:23:32 UTC;-74004989;40740884;-73986227;40670851;1
16/08/2011 22:42;169;2011-08-16 22:42:00 UTC;-7401409;40713848;-7397853;4075074;1
23/07/2009 09:24;73;2009-07-23 09:24:23 UTC;-73980749;40745682;-74001443;40740147;1
26/03/2010 14:41;65;2010-03-26 14:41:31 UTC;-73995253;40740004;-73986178;40755529;1
30/10/2010 17:31;33;2010-10-30 17:31:00 UTC;-73979492;40756092;-73982285;40751387;1
02/05/2012 00:12;49;2012-05-02 00:12:41 UTC;-74004063;40733044;-74000902;40739039;1
03/02/2009 18:58;45;2009-02-03 18:58:00 UTC;-73966778;40753462;-73976775;4074549;2
22/06/2010 00:14;37;2010-06-22 00:14:00 UTC;-7398475;40769688;-73985178;4077295;1
10/08/2011 07:53;85;2011-08-10 07:53:28 UTC;-73977129;40743229;-73982967;40760851;1
16/09/2011 08:52;73;2011-09-16 08:52:42 UTC;-73956;407818;-739704;407621;1
07/06/2012 03:31;85;2012-06-07 03:31:49 UTC;-73989325;40718372;-73951776;40714027;4
12/04/2014 19:27;75;2014-04-12 19:27:43 UTC;-73962526;40804963;-73951234;40794027;1
14/05/2015 22:17;11;2015-05-14 22:17:52 UTC;-7,39828E+16;4,07621E+16;-7,39922E+16;4,07411E+14;2
30/03/2010 19:52;69;2010-03-30 19:52:14 UTC;-73952123;40798583;-73970586;40785857;1
05/11/2011 11:42;93;2011-11-05 11:42:00 UTC;-73974337;40747247;-74002022;40735005;1
23/02/2012 11:16;181;2012-02-23 11:16:31 UTC;-7400809;40704134;-7397228;40765205;1
21/08/2009 13:30;113;2009-08-21 13:30:36 UTC;-73994663;40740154;-73970216;40784012;1
24/10/2009 19:49;65;2009-10-24 19:49:34 UTC;-73981823;40750569;-73967098;40764436;1
17/05/2012 02:22;81;2012-05-17 02:22:00 UTC;-73997475;40721012;-74014847;4071051;5
18/02/2014 16:57;13;2014-02-18 16:57:00 UTC;-73974393;40731165;-73967547;40763287;1
18/08/2014 08:49;115;2014-08-18 08:49:51 UTC;-73973927;40754665;-73995014;40743983;1
19/01/2009 21:37;38;2009-01-19 21:37:31 UTC;-73984986;40761004;-73993225;40764427;1
13/03/2011 13:54;113;2011-03-13 13:54:18 UTC;-7398233;40739389;-73991978;40749484;1
23/04/2011 01:57;81;2011-04-23 01:57:09 UTC;-7399057;40718736;-73949405;40713832;2
24/07/2012 23:17;93;2012-07-24 23:17:46 UTC;-74000721;40732089;-73967068;40760546;1
23/10/2012 07:57;568;2012-10-23 07:57:00 UTC;-73988152;40740112;-73782355;40646727;2
12/11/2012 16:53;568;2012-11-12 16:53:42 UTC;-73783388;40648561;-73982778;4076155;2
29/06/2010 00:50;173;2010-06-29 00:50:33 UTC;-73968108;40800462;-74009208;40725983;1
14/02/2011 15:14;61;2011-02-14 15:14:00 UTC;-7397238;40749527;-73990638;40745328;1
31/10/2011 07:54;57;2011-10-31 07:54:00 UTC;-73997513;4074118;-73985012;40750567;2
18/01/2012 23:41;117;2012-01-18 23:41:41 UTC;-73991139;40727676;-73972465;40689639;1
25/05/2012 14:39;93;2012-05-25 14:39:00 UTC;-74004387;4073096;-73994103;40757327;1
17/06/2012 04:07;109;2012-06-17 04:07:00 UTC;-74004792;40741512;-73988697;40717427;3
18/09/2014 19:23;8;2014-09-18 19:23:54 UTC;-73966179;40794815;-73981166;40773662;1
27/03/2013 13:56;65;2013-03-27 13:56:59 UTC;0;0;0;0;1
30/06/2010 14:17;129;2010-06-30 14:17:07 UTC;-73954154;40764129;-73993356;4075129;1
02/01/2014 10:21;4;2014-01-02 10:21:22 UTC;-73999695;4074351;-73994505;4075084;1
31/05/2015 14:10;7;2015-05-31 14:10:51 UTC;-7,39745E+14;4,07906E+16;-7,39617E+16;4,07804E+16;1
06/02/2011 16:56;49;2011-02-06 16:56:00 UTC;-73968907;40712685;-73987243;40724998;4
09/12/2013 16:32;35;2013-12-09 16:32:00 UTC;-73986335;4074571;-73975362;40758257;4
12/09/2014 12:47;12;2014-09-12 12:47:11 UTC;-73960091;40770338;-73974252;40793292;2
27/09/2014 00:41;2783;2014-09-27 00:41:00 UTC;-7397793;4074591;-73902;4076998;3
18/05/2010 01:36;149;2010-05-18 01:36:00 UTC;-7400209;40739525;-7394494;40718472;3
05/07/2011 12:10;361;2011-07-05 12:10:03 UTC;-73870835;40773785;-7388216;40640656;1
21/06/2013 02:41;13;2013-06-21 02:41:00 UTC;-74007592;40741005;-73967572;40752092;2
31/12/2013 15:51;65;2013-12-31 15:51:46 UTC;-74007597;4074294;-73992725;40763378;1
28/02/2011 14:14;65;2011-02-28 14:14:27 UTC;-74007161;40728386;-73990399;40734768;1
18/12/2014 18:23;235;2014-12-18 18:23:00 UTC;-73995295;40726082;-73981572;4078286;2
02/09/2012 07:15;145;2012-09-02 07:15:24 UTC;-73874214;4077332;-73934152;40803134;1
30/09/2012 03:59;21;2012-09-30 03:59:25 UTC;-74016642;40727357;-73985489;40759248;1
22/10/2012 14:15;4;2012-10-22 14:15:00 UTC;-739739;40794182;-7396877;40796857;1
02/12/2009 17:54;93;2009-12-02 17:54:00 UTC;-7400856;4072048;-73985927;40735173;5
12/09/2011 01:42;57;2011-09-12 01:42:03 UTC;-7399121;40744867;-73982466;40734588;1
03/07/2012 07:42;57;2012-07-03 07:42:00 UTC;-73988132;40769687;-73992168;40759057;1
29/05/2009 09:53;73;2009-05-29 09:53:56 UTC;-73970228;40752514;-7396929;40761187;1
25/03/2010 10:50;49;2010-03-25 10:50:14 UTC;-73969221;40760032;-73979451;40751562;2
17/09/2014 18:30;17;2014-09-17 18:30:56 UTC;-73952984;40674575;-73936379;40712992;1
06/04/2015 10:47;5;2015-04-06 10:47:53 UTC;-7,3984E+14;4,07589E+16;-7,39915E+16;4,07501E+16;1
02/03/2009 17:58;117;2009-03-02 17:58:00 UTC;-73971278;40751115;-7398162;40771935;1
03/05/2009 10:42;105;2009-05-03 10:42:00 UTC;-73992573;40753575;-73999005;40723118;2
06/03/2011 12:03;57;2011-03-06 12:03:14 UTC;-73986557;40745783;-73994545;40729995;0
05/02/2013 18:47;5525;2013-02-05 18:47:59 UTC;-73972626;40757939;-74031817;40752986;1
20/04/2013 11:38;75;2013-04-20 11:38:42 UTC;-73993038;40748285;-74008689;40738245;2
23/01/2013 12:53;175;2013-01-23 12:53:00 UTC;-73992;40731882;-7396531;4076885;1
19/12/2011 15:50;49;2011-12-19 15:50:31 UTC;-7397996;40783583;-73972036;40792567;1
02/10/2012 11:06;115;2012-10-02 11:06:19 UTC;-73996747;40729746;-73982177;40755627;1
21/03/2014 07:15;75;2014-03-21 07:15:28 UTC;-73988807;40774088;-7398266;40757418;1
30/07/2014 12:06;11;2014-07-30 12:06:00 UTC;-73992845;40758222;-7400605;40733145;1
02/03/2010 13:32;61;2010-03-02 13:32:38 UTC;-73973854;40789801;-73977589;40778738;1
30/08/2011 12:43;137;2011-08-30 12:43:00 UTC;-73967655;40752185;-74002775;40718307;3
10/03/2010 00:26;105;2010-03-10 00:26:15 UTC;-73964011;40761069;-74006733;40744127;1
07/05/2013 19:41;125;2013-05-07 19:41:53 UTC;-74008478;40711517;-73979633;40734883;1
10/06/2013 04:19;7;2013-06-10 04:19:39 UTC;-73975781;4073329;-73992576;40742728;1
10/12/2010 00:43;53;2010-12-10 00:43:31 UTC;-74009845;40705721;-7401702;40706271;1
06/04/2011 23:19;53;2011-04-06 23:19:00 UTC;-73976113;40760553;-73990137;40758153;5
26/06/2013 17:20;6;2013-06-26 17:20:00 UTC;-73975887;40748795;-73971472;40754885;1
09/06/2014 09:00;165;2014-06-09 09:00:00 UTC;-73954397;407842;-73976225;40759427;1
16/03/2009 23:47;58;2009-03-16 23:47:05 UTC;-73983044;40762938;-73970249;40759576;1
04/08/2011 21:48;113;2011-08-04 21:48:31 UTC;-74003935;40738288;-73963193;40762074;2
19/01/2013 19:42;10;2013-01-19 19:42:05 UTC;-73995067;40740362;-73986542;4072997;2
21/10/2013 00:45;125;2013-10-21 00:45:52 UTC;-73989883;40738493;-73984596;40703229;1
22/06/2009 12:46;89;2009-06-22 12:46:00 UTC;-73984987;40736455;-7400981;40726167;1
05/11/2010 02:11;61;2010-11-05 02:11:00 UTC;-73984063;40721003;-74001447;4073108;2
02/06/2012 15:47;53;2012-06-02 15:47:00 UTC;-74008465;4072002;-74003342;40722242;5
19/07/2012 18:05;285;2012-07-19 18:05:07 UTC;-7378195;40644675;-73944003;40672205;1
12/10/2010 17:37;89;2010-10-12 17:37:31 UTC;-73950734;40785838;-73965958;4080468;1
08/06/2010 14:22;53;2010-06-08 14:22:52 UTC;-73961014;40760676;-73954365;40769799;2
12/04/2014 11:17;8;2014-04-12 11:17:13 UTC;-73982544;40771279;-73995296;40749753;1
13/04/2015 18:18;105;2015-04-13 18:18:57 UTC;-7,39826E+16;4,07608E+16;-7,39582E+16;4,07687E+16;1
20/08/2011 05:12;69;2011-08-20 05:12:40 UTC;-739913;407237;-740112;407135;1
28/05/2013 23:11;9;2013-05-28 23:11:00 UTC;-73992445;40726652;-7397809;40751395;1
13/04/2014 05:25;7;2014-04-13 05:25:00 UTC;-73936788;40819887;-73943985;40807135;3
31/10/2014 21:33;5;2014-10-31 21:33:30 UTC;-73962262;40767665;-73953131;40778222;1
12/05/2009 15:17;105;2009-05-12 15:17:00 UTC;-73981002;40782077;-73988452;40755593;5
21/07/2010 17:39;165;2010-07-21 17:39:00 UTC;-73926793;40744318;-73982228;40727742;1
17/03/2011 21:16;117;2011-03-17 21:16:00 UTC;-7397888;40752422;-74006267;40733508;5
10/01/2015 18:55;10;2015-01-10 18:55:01 UTC;-7,39654E+16;4,07611E+16;-7,39558E+16;4,07474E+16;1
29/06/2014 07:27;105;2014-06-29 07:27:00 UTC;-73994757;407183;-73972327;40746397;1
27/06/2010 06:04;37;2010-06-27 06:04:00 UTC;-7398752;40747508;-73980477;40751445;1
26/10/2011 19:55;153;2011-10-26 19:55:00 UTC;-73871098;40773733;-73808188;40774523;2
14/01/2012 16:24;81;2012-01-14 16:24:13 UTC;-73969407;40764294;-73988609;407534;1
06/01/2009 10:53;69;2009-01-06 10:53:36 UTC;-73137393;41366138;-73974598;40751311;1
13/01/2014 17:02;13;2014-01-13 17:02:48 UTC;-73960524;40764764;-7397843;40727799;1
10/03/2014 09:58;55;2014-03-10 09:58:00 UTC;-73984895;4072817;-73983557;40738042;4
14/12/2014 11:01;5;2014-12-14 11:01:17 UTC;-73980689;40738353;-73973271;4074363;1
12/02/2009 06:41;61;2009-02-12 06:41:30 UTC;-73990866;40756004;-73971608;407625;1
12/02/2011 10:20;65;2011-02-12 10:20:00 UTC;-7400108;40731653;-73989142;4074754;1
26/11/2012 09:49;10;2012-11-26 09:49:00 UTC;-7399415;40751562;-7398191;40771707;1
25/03/2014 18:48;6;2014-03-25 18:48:00 UTC;-73993857;4073592;-73991475;40727572;1
14/06/2014 17:46;65;2014-06-14 17:46:00 UTC;-7397349;40748092;-73975563;407604;2
05/01/2010 20:34;97;2010-01-05 20:34:00 UTC;-73980018;40756185;-7397233;40784675;1
08/01/2013 07:47;135;2013-01-08 07:47:00 UTC;-73959208;40779767;-73991133;40750407;6
15/07/2014 20:43;155;2014-07-15 20:43:01 UTC;-73998834;40761209;-73983564;40721903;1
08/01/2012 11:29;69;2012-01-08 11:29:00 UTC;-73982945;40744533;-74002678;4072866;1
01/01/2013 02:23;135;2013-01-01 02:23:00 UTC;-73976655;4075186;-73989383;40723147;3
22/11/2013 00:32;35;2013-11-22 00:32:40 UTC;-74012033;4071533;-74011588;4071613;1
21/08/2014 07:18;8;2014-08-21 07:18:35 UTC;-73996244;40743479;-74009849;40721484;1
06/09/2009 21:25;81;2009-09-06 21:25:59 UTC;-73994043;40751702;-73976979;40743113;1
27/06/2010 23:44;77;2010-06-27 23:44:00 UTC;-7398142;40728892;-739761;40752308;3
17/01/2010 11:02;157;2010-01-17 11:02:00 UTC;-7395547;40804327;-74006753;40751338;2
22/02/2010 14:45;57;2010-02-22 14:45:00 UTC;-73991755;40769737;-73987695;407562;1
13/09/2012 23:16;10;2012-09-13 23:16:00 UTC;-73984855;40768497;-74002087;40761137;2
23/09/2012 01:26;22;2012-09-23 01:26:55 UTC;-74003889;407257;-73938777;40810829;2
16/08/2009 23:03;57;2009-08-16 23:03:00 UTC;-74004778;4074689;-7399128;40750075;3
08/06/2010 11:48;33;2010-06-08 11:48:00 UTC;-73989213;4076323;-7399228;40759015;2
19/09/2010 20:54;45;2010-09-19 20:54:57 UTC;-73983178;40767873;-73979043;40776613;4
19/01/2011 15:23;169;2011-01-19 15:23:35 UTC;-73982184;40691331;-73977924;40753484;3
28/11/2012 03:58;12;2012-11-28 03:58:48 UTC;-74008475;40710677;-73982448;40757746;1
11/06/2013 22:14;95;2013-06-11 22:14:13 UTC;-74010419;40718905;-73990099;40735038;4
20/06/2015 03:36;5;2015-06-20 03:36:34 UTC;-7,39771E+16;4,07472E+16;-7,39831E+16;4,07521E+16;1
23/11/2009 20:15;65;2009-11-23 20:15:00 UTC;-73994423;40750168;-73993025;40736967;1
30/09/2011 19:23;65;2011-09-30 19:23:08 UTC;-73961962;40759385;-7394836;40782434;1
09/11/2011 14:45;49;2011-11-09 14:45:25 UTC;-73956061;40779579;-73956071;4077193;1
15/06/2012 14:33;333;2012-06-15 14:33:13 UTC;-73989483;40744706;-73861974;40768544;1
31/07/2012 08:34;153;2012-07-31 08:34:02 UTC;-73981556;40783716;-73975129;40744191;1
20/10/2012 12:19;95;2012-10-20 12:19:54 UTC;-73977463;40761222;-73966133;40761849;3
01/11/2014 02:03;29;2014-11-01 02:03:00 UTC;-73984487;40745767;-73935997;4084361;1
23/07/2009 21:41;69;2009-07-23 21:41:25 UTC;-74007724;40742578;-74004901;40751211;2
29/08/2011 05:59;41;2011-08-29 05:59:43 UTC;-7399056;40756104;-73980643;40754758;1
27/04/2012 02:05;25;2012-04-27 02:05:21 UTC;-73926043;40762267;-73949669;40762002;1
24/06/2014 18:51;13;2014-06-24 18:51:00 UTC;-73995972;40720187;-74008207;40749845;1
24/07/2010 15:39;97;2010-07-24 15:39:00 UTC;-73992077;40725643;-73989105;40747882;1
05/03/2011 19:40;89;2011-03-05 19:40:00 UTC;-73972092;40749892;-73991185;40726925;1
04/05/2012 13:59;65;2012-05-04 13:59:11 UTC;-73981882;40749761;-73974217;40751944;1
30/04/2013 08:00;75;2013-04-30 08:00:00 UTC;-73992223;4074871;-73998547;40758332;1
28/11/2014 08:47;4;2014-11-28 08:47:00 UTC;-73994457;40750212;-74000895;4074714;2
26/08/2010 23:16;53;2010-08-26 23:16:40 UTC;-73993604;40751411;-73991003;40765788;1
16/11/2011 13:43;97;2011-11-16 13:43:00 UTC;-7396215;40779097;-73981937;40773165;5
19/09/2012 19:01;115;2012-09-19 19:01:16 UTC;-7398446;40765227;-73953842;40772873;1
10/10/2012 09:26;105;2012-10-10 09:26:00 UTC;-73967145;40803702;-73981677;4077851;5
04/02/2011 05:33;105;2011-02-04 05:33:00 UTC;-73946265;40777153;-73991182;40750367;5
25/04/2011 07:46;181;2011-04-25 07:46:57 UTC;-73990321;40756641;-7393991;4081786;1
07/11/2011 15:33;221;2011-11-07 15:33:00 UTC;-73989573;40754288;-73929717;40854687;5
04/02/2014 15:26;75;2014-02-04 15:26:14 UTC;-73954338;40781351;-73958419;4076871;1
02/06/2011 15:48;81;2011-06-02 15:48:44 UTC;0;0;0;0;1
25/08/2011 16:39;97;2011-08-25 16:39:07 UTC;-7397794;40773608;-73970321;40755871;1
24/07/2012 19:58;77;2012-07-24 19:58:53 UTC;-73974798;4076189;-73952859;40777031;2
17/04/2014 11:47;65;2014-04-17 11:47:24 UTC;-73980363;40783716;-73984278;40769983;1
08/02/2009 08:18;49;2009-02-08 08:18:13 UTC;-73976183;40765483;-73962612;4076882;1
19/02/2010 18:48;53;2010-02-19 18:48:00 UTC;-73997793;40674705;-74010363;406732;1
18/07/2010 19:50;213;2010-07-18 19:50:00 UTC;-73951925;407693;-74010065;40721;2
30/04/2013 10:20;10;2013-04-30 10:20:00 UTC;-73960187;40769252;-7399046;40755332;1
19/06/2013 22:53;165;2013-06-19 22:53:00 UTC;-73994905;40720687;-7397819;40776327;1
18/01/2014 18:49;3;2014-01-18 18:49:07 UTC;-73967822;40765781;-73970472;40762188;1
05/10/2014 03:52;16;2014-10-05 03:52:00 UTC;-7394854;40754012;-73989395;40774465;1
10/11/2011 08:58;57;2011-11-10 08:58:34 UTC;-73976944;40759047;-73977094;4075048;1
30/03/2009 18:24;37;2009-03-30 18:24:00 UTC;-73986665;40761137;-73977163;40757428;3
15/02/2012 23:43;81;2012-02-15 23:43:00 UTC;-74006322;40739657;-7398122;40750087;1
02/01/2013 13:38;65;2013-01-02 13:38:09 UTC;-73986753;40740155;-73975823;40755358;1
17/08/2013 22:39;45;2013-08-17 22:39:15 UTC;-73980664;40737797;-73989233;40734139;1
21/02/2009 00:42;69;2009-02-21 00:42:00 UTC;-73988775;40736972;-7399193;40721933;2
07/12/2011 09:07;85;2011-12-07 09:07:09 UTC;-73961205;40806618;-73953781;40787825;1
14/12/2011 02:28;217;2011-12-14 02:28:00 UTC;-73994463;40720597;-73924185;40763457;2
17/10/2012 12:54;85;2012-10-17 12:54:57 UTC;-73987153;40749515;-73987472;40762285;1
31/07/2014 12:24;135;2014-07-31 12:24:00 UTC;-7395524;40780057;-7396252;4076727;5
23/11/2014 23:18;25;2014-11-23 23:18:01 UTC;-73986407;40742821;-73951036;40821797;1
